,Parameter,Date,Time,County,Station,Measurement,Unit
6299,Sulfur dioxide,2019-05-14,08:55,Kay,0604,5.0,Parts per billion
6300,Sulfur dioxide,2019-05-14,09:00,Kay,0604,6.0,Parts per billion
6301,Sulfur dioxide,2019-05-14,09:05,Kay,0604,6.0,Parts per billion
6302,Sulfur dioxide,2019-05-14,09:10,Kay,0604,4.0,Parts per billion
6303,Sulfur dioxide,2019-05-14,09:15,Kay,0604,3.0,Parts per billion
6304,Sulfur dioxide,2019-05-14,09:20,Kay,0604,2.0,Parts per billion
6305,Sulfur dioxide,2019-05-14,09:25,Kay,0604,1.0,Parts per billion
6306,Sulfur dioxide,2019-05-14,09:30,Kay,0604,1.0,Parts per billion
6307,Sulfur dioxide,2019-05-14,09:35,Kay,0604,1.0,Parts per billion
6308,Sulfur dioxide,2019-05-14,09:40,Kay,0604,1.0,Parts per billion
6309,Sulfur dioxide,2019-05-14,09:45,Kay,0604,1.0,Parts per billion
6310,Sulfur dioxide,2019-05-14,09:50,Kay,0604,1.0,Parts per billion
6311,Sulfur dioxide,2019-05-14,09:55,Kay,0604,0.0,Parts per billion
6312,Sulfur dioxide,2019-05-14,10:00,Kay,0604,1.0,Parts per billion
6313,Sulfur dioxide,2019-05-14,10:05,Kay,0604,1.0,Parts per billion
6314,Sulfur dioxide,2019-05-14,10:10,Kay,0604,0.0,Parts per billion
6315,Sulfur dioxide,2019-05-14,10:15,Kay,0604,0.0,Parts per billion
6316,Sulfur dioxide,2019-05-14,10:20,Kay,0604,0.0,Parts per billion
6317,Sulfur dioxide,2019-05-14,10:25,Kay,0604,0.0,Parts per billion
6318,Sulfur dioxide,2019-05-14,10:30,Kay,0604,0.0,Parts per billion
6319,Sulfur dioxide,2019-05-14,10:35,Kay,0604,0.0,Parts per billion
6320,Sulfur dioxide,2019-05-14,10:40,Kay,0604,0.0,Parts per billion
6321,Sulfur dioxide,2019-05-14,10:45,Kay,0604,0.0,Parts per billion
6322,Sulfur dioxide,2019-05-14,10:50,Kay,0604,0.0,Parts per billion
6323,Sulfur dioxide,2019-05-14,10:55,Kay,0604,,Parts per billion
6324,Sulfur dioxide,2019-05-14,11:00,Kay,0604,,Parts per billion
6325,Sulfur dioxide,2019-05-14,11:05,Kay,0604,,Parts per billion
6326,Sulfur dioxide,2019-05-14,11:10,Kay,0604,,Parts per billion
6327,Sulfur dioxide,2019-05-14,11:15,Kay,0604,,Parts per billion
6328,Sulfur dioxide,2019-05-14,11:20,Kay,0604,,Parts per billion
6329,Sulfur dioxide,2019-05-14,11:25,Kay,0604,,Parts per billion
6330,Sulfur dioxide,2019-05-14,11:30,Kay,0604,,Parts per billion
6331,Sulfur dioxide,2019-05-14,11:35,Kay,0604,,Parts per billion
6332,Sulfur dioxide,2019-05-14,11:40,Kay,0604,,Parts per billion
6333,Sulfur dioxide,2019-05-14,11:45,Kay,0604,,Parts per billion
6334,Sulfur dioxide,2019-05-14,11:50,Kay,0604,,Parts per billion
6335,Sulfur dioxide,2019-05-14,11:55,Kay,0604,,Parts per billion
6336,Sulfur dioxide,2019-05-14,12:00,Kay,0604,,Parts per billion
6337,Sulfur dioxide,2019-05-14,12:05,Kay,0604,,Parts per billion
6338,Sulfur dioxide,2019-05-14,12:10,Kay,0604,,Parts per billion
6339,Sulfur dioxide,2019-05-14,12:15,Kay,0604,,Parts per billion
6340,Sulfur dioxide,2019-05-14,12:20,Kay,0604,,Parts per billion
6341,Sulfur dioxide,2019-05-14,12:25,Kay,0604,,Parts per billion
6342,Sulfur dioxide,2019-05-14,12:30,Kay,0604,,Parts per billion
6343,Sulfur dioxide,2019-05-14,12:35,Kay,0604,,Parts per billion
6344,Sulfur dioxide,2019-05-14,12:40,Kay,0604,,Parts per billion
6345,Sulfur dioxide,2019-05-14,12:45,Kay,0604,,Parts per billion
6346,Sulfur dioxide,2019-05-14,12:50,Kay,0604,,Parts per billion
6347,Sulfur dioxide,2019-05-14,12:55,Kay,0604,,Parts per billion
6348,Sulfur dioxide,2019-05-14,13:00,Kay,0604,,Parts per billion
6349,Sulfur dioxide,2019-05-14,13:05,Kay,0604,,Parts per billion
6350,Sulfur dioxide,2019-05-14,13:10,Kay,0604,,Parts per billion
6351,Sulfur dioxide,2019-05-14,13:15,Kay,0604,,Parts per billion
6352,Sulfur dioxide,2019-05-14,13:20,Kay,0604,,Parts per billion
6353,Sulfur dioxide,2019-05-14,13:25,Kay,0604,,Parts per billion
6354,Sulfur dioxide,2019-05-14,13:30,Kay,0604,,Parts per billion
6355,Sulfur dioxide,2019-05-14,13:35,Kay,0604,,Parts per billion
6356,Sulfur dioxide,2019-05-14,13:40,Kay,0604,,Parts per billion
6357,Sulfur dioxide,2019-05-14,13:45,Kay,0604,,Parts per billion
6358,Sulfur dioxide,2019-05-14,13:50,Kay,0604,1.0,Parts per billion
6359,Sulfur dioxide,2019-05-14,13:55,Kay,0604,1.0,Parts per billion
6360,Sulfur dioxide,2019-05-14,14:00,Kay,0604,1.0,Parts per billion
6361,Sulfur dioxide,2019-05-14,14:05,Kay,0604,1.0,Parts per billion
6362,Sulfur dioxide,2019-05-14,14:10,Kay,0604,1.0,Parts per billion
6363,Sulfur dioxide,2019-05-14,14:15,Kay,0604,1.0,Parts per billion
6364,Sulfur dioxide,2019-05-14,14:20,Kay,0604,1.0,Parts per billion
6365,Sulfur dioxide,2019-05-14,14:25,Kay,0604,1.0,Parts per billion
6366,Sulfur dioxide,2019-05-14,14:30,Kay,0604,1.0,Parts per billion
6367,Sulfur dioxide,2019-05-14,14:35,Kay,0604,1.0,Parts per billion
6368,Sulfur dioxide,2019-05-14,14:40,Kay,0604,1.0,Parts per billion
6369,Sulfur dioxide,2019-05-14,14:45,Kay,0604,1.0,Parts per billion
6370,Sulfur dioxide,2019-05-14,14:50,Kay,0604,1.0,Parts per billion
6371,Sulfur dioxide,2019-05-14,14:55,Kay,0604,1.0,Parts per billion
6372,Sulfur dioxide,2019-05-14,15:00,Kay,0604,1.0,Parts per billion
6373,Sulfur dioxide,2019-05-14,15:05,Kay,0604,1.0,Parts per billion
6374,Sulfur dioxide,2019-05-14,15:10,Kay,0604,1.0,Parts per billion
6375,Sulfur dioxide,2019-05-14,15:15,Kay,0604,1.0,Parts per billion
6376,Sulfur dioxide,2019-05-14,15:20,Kay,0604,1.0,Parts per billion
6377,Sulfur dioxide,2019-05-14,15:25,Kay,0604,0.0,Parts per billion
6378,Sulfur dioxide,2019-05-14,15:30,Kay,0604,0.0,Parts per billion
6379,Sulfur dioxide,2019-05-14,15:35,Kay,0604,0.0,Parts per billion
6380,Sulfur dioxide,2019-05-14,15:40,Kay,0604,0.0,Parts per billion
6381,Sulfur dioxide,2019-05-14,15:45,Kay,0604,1.0,Parts per billion
6382,Sulfur dioxide,2019-05-14,15:50,Kay,0604,1.0,Parts per billion
6383,Sulfur dioxide,2019-05-14,15:55,Kay,0604,1.0,Parts per billion
6384,Sulfur dioxide,2019-05-14,16:00,Kay,0604,1.0,Parts per billion
6385,Sulfur dioxide,2019-05-14,16:05,Kay,0604,1.0,Parts per billion
6386,Sulfur dioxide,2019-05-14,16:10,Kay,0604,1.0,Parts per billion
6387,Sulfur dioxide,2019-05-14,16:15,Kay,0604,0.0,Parts per billion
6388,Sulfur dioxide,2019-05-14,16:20,Kay,0604,0.0,Parts per billion
6389,Sulfur dioxide,2019-05-14,16:25,Kay,0604,1.0,Parts per billion
6390,Sulfur dioxide,2019-05-14,16:30,Kay,0604,0.0,Parts per billion
6391,Sulfur dioxide,2019-05-14,16:35,Kay,0604,0.0,Parts per billion
6392,Sulfur dioxide,2019-05-14,16:40,Kay,0604,1.0,Parts per billion
6393,Sulfur dioxide,2019-05-14,16:45,Kay,0604,1.0,Parts per billion
6394,Sulfur dioxide,2019-05-14,16:50,Kay,0604,0.0,Parts per billion
6395,Sulfur dioxide,2019-05-14,16:55,Kay,0604,1.0,Parts per billion
6396,Sulfur dioxide,2019-05-14,17:00,Kay,0604,1.0,Parts per billion
6397,Sulfur dioxide,2019-05-14,17:05,Kay,0604,1.0,Parts per billion
6398,Sulfur dioxide,2019-05-14,17:10,Kay,0604,0.0,Parts per billion
6399,Sulfur dioxide,2019-05-14,17:15,Kay,0604,0.0,Parts per billion
6400,Sulfur dioxide,2019-05-14,17:20,Kay,0604,1.0,Parts per billion
6401,Sulfur dioxide,2019-05-14,17:25,Kay,0604,1.0,Parts per billion
6402,Sulfur dioxide,2019-05-14,17:30,Kay,0604,0.0,Parts per billion
6403,Sulfur dioxide,2019-05-14,17:35,Kay,0604,0.0,Parts per billion
6404,Sulfur dioxide,2019-05-14,17:40,Kay,0604,0.0,Parts per billion
6405,Sulfur dioxide,2019-05-14,17:45,Kay,0604,1.0,Parts per billion
6406,Sulfur dioxide,2019-05-14,17:50,Kay,0604,1.0,Parts per billion
6407,Sulfur dioxide,2019-05-14,17:55,Kay,0604,1.0,Parts per billion
6408,Sulfur dioxide,2019-05-14,18:00,Kay,0604,1.0,Parts per billion
6409,Sulfur dioxide,2019-05-14,18:05,Kay,0604,1.0,Parts per billion
6410,Sulfur dioxide,2019-05-14,18:10,Kay,0604,1.0,Parts per billion
6411,Sulfur dioxide,2019-05-14,18:15,Kay,0604,1.0,Parts per billion
6412,Sulfur dioxide,2019-05-14,18:20,Kay,0604,1.0,Parts per billion
6413,Sulfur dioxide,2019-05-14,18:25,Kay,0604,1.0,Parts per billion
6414,Sulfur dioxide,2019-05-14,18:30,Kay,0604,1.0,Parts per billion
6415,Sulfur dioxide,2019-05-14,18:35,Kay,0604,1.0,Parts per billion
6416,Sulfur dioxide,2019-05-14,18:40,Kay,0604,1.0,Parts per billion
6417,Sulfur dioxide,2019-05-14,18:45,Kay,0604,1.0,Parts per billion
6418,Sulfur dioxide,2019-05-14,18:50,Kay,0604,1.0,Parts per billion
6419,Sulfur dioxide,2019-05-14,18:55,Kay,0604,1.0,Parts per billion
6420,Sulfur dioxide,2019-05-14,19:00,Kay,0604,1.0,Parts per billion
6421,Sulfur dioxide,2019-05-14,19:05,Kay,0604,1.0,Parts per billion
6422,Sulfur dioxide,2019-05-14,19:10,Kay,0604,1.0,Parts per billion
6423,Sulfur dioxide,2019-05-14,19:15,Kay,0604,1.0,Parts per billion
6424,Sulfur dioxide,2019-05-14,19:20,Kay,0604,1.0,Parts per billion
6425,Sulfur dioxide,2019-05-14,19:25,Kay,0604,1.0,Parts per billion
6426,Sulfur dioxide,2019-05-14,19:30,Kay,0604,1.0,Parts per billion
6427,Sulfur dioxide,2019-05-14,19:35,Kay,0604,1.0,Parts per billion
6428,Sulfur dioxide,2019-05-14,19:40,Kay,0604,1.0,Parts per billion
6429,Sulfur dioxide,2019-05-14,19:45,Kay,0604,1.0,Parts per billion
6430,Sulfur dioxide,2019-05-14,19:50,Kay,0604,1.0,Parts per billion
6431,Sulfur dioxide,2019-05-14,19:55,Kay,0604,0.0,Parts per billion
6432,Sulfur dioxide,2019-05-14,20:00,Kay,0604,0.0,Parts per billion
6433,Sulfur dioxide,2019-05-14,20:05,Kay,0604,0.0,Parts per billion
6434,Sulfur dioxide,2019-05-14,20:10,Kay,0604,0.0,Parts per billion
6435,Sulfur dioxide,2019-05-14,20:15,Kay,0604,0.0,Parts per billion
6436,Sulfur dioxide,2019-05-14,20:20,Kay,0604,0.0,Parts per billion
6437,Sulfur dioxide,2019-05-14,20:25,Kay,0604,0.0,Parts per billion
6438,Sulfur dioxide,2019-05-14,20:30,Kay,0604,0.0,Parts per billion
6439,Sulfur dioxide,2019-05-14,20:35,Kay,0604,0.0,Parts per billion
6440,Sulfur dioxide,2019-05-14,20:40,Kay,0604,0.0,Parts per billion
6441,Sulfur dioxide,2019-05-14,20:45,Kay,0604,1.0,Parts per billion
6442,Sulfur dioxide,2019-05-14,20:50,Kay,0604,1.0,Parts per billion
6443,Sulfur dioxide,2019-05-14,20:55,Kay,0604,1.0,Parts per billion
6444,Sulfur dioxide,2019-05-14,21:00,Kay,0604,1.0,Parts per billion
6445,Sulfur dioxide,2019-05-14,21:05,Kay,0604,1.0,Parts per billion
6446,Sulfur dioxide,2019-05-14,21:10,Kay,0604,0.0,Parts per billion
6447,Sulfur dioxide,2019-05-14,21:15,Kay,0604,0.0,Parts per billion
6448,Sulfur dioxide,2019-05-14,21:20,Kay,0604,0.0,Parts per billion
6449,Sulfur dioxide,2019-05-14,21:25,Kay,0604,0.0,Parts per billion
6450,Sulfur dioxide,2019-05-14,21:30,Kay,0604,0.0,Parts per billion
6451,Sulfur dioxide,2019-05-14,21:35,Kay,0604,0.0,Parts per billion
6452,Sulfur dioxide,2019-05-14,21:40,Kay,0604,0.0,Parts per billion
6453,Sulfur dioxide,2019-05-14,21:45,Kay,0604,0.0,Parts per billion
6454,Sulfur dioxide,2019-05-14,21:50,Kay,0604,0.0,Parts per billion
6455,Sulfur dioxide,2019-05-14,21:55,Kay,0604,0.0,Parts per billion
6456,Sulfur dioxide,2019-05-14,22:00,Kay,0604,0.0,Parts per billion
6457,Sulfur dioxide,2019-05-14,22:05,Kay,0604,0.0,Parts per billion
6458,Sulfur dioxide,2019-05-14,22:10,Kay,0604,0.0,Parts per billion
6459,Sulfur dioxide,2019-05-14,22:15,Kay,0604,0.0,Parts per billion
6460,Sulfur dioxide,2019-05-14,22:20,Kay,0604,0.0,Parts per billion
6461,Sulfur dioxide,2019-05-14,22:25,Kay,0604,0.0,Parts per billion
6462,Sulfur dioxide,2019-05-14,22:30,Kay,0604,0.0,Parts per billion
6463,Sulfur dioxide,2019-05-14,22:35,Kay,0604,0.0,Parts per billion
6464,Sulfur dioxide,2019-05-14,22:40,Kay,0604,0.0,Parts per billion
6465,Sulfur dioxide,2019-05-14,22:45,Kay,0604,0.0,Parts per billion
6466,Sulfur dioxide,2019-05-14,22:50,Kay,0604,0.0,Parts per billion
6467,Sulfur dioxide,2019-05-14,22:55,Kay,0604,0.0,Parts per billion
6468,Sulfur dioxide,2019-05-14,23:00,Kay,0604,0.0,Parts per billion
6469,Sulfur dioxide,2019-05-14,23:05,Kay,0604,0.0,Parts per billion
6470,Sulfur dioxide,2019-05-14,23:10,Kay,0604,0.0,Parts per billion
6471,Sulfur dioxide,2019-05-14,23:15,Kay,0604,0.0,Parts per billion
6472,Sulfur dioxide,2019-05-14,23:20,Kay,0604,0.0,Parts per billion
6473,Sulfur dioxide,2019-05-14,23:25,Kay,0604,0.0,Parts per billion
6474,Sulfur dioxide,2019-05-14,23:30,Kay,0604,0.0,Parts per billion
6475,Sulfur dioxide,2019-05-14,23:35,Kay,0604,0.0,Parts per billion
6476,Sulfur dioxide,2019-05-14,23:40,Kay,0604,0.0,Parts per billion
6477,Sulfur dioxide,2019-05-14,23:45,Kay,0604,0.0,Parts per billion
6478,Sulfur dioxide,2019-05-14,23:50,Kay,0604,0.0,Parts per billion
6479,Sulfur dioxide,2019-05-14,23:55,Kay,0604,0.0,Parts per billion
6480,Sulfur dioxide,2019-05-15,00:00,Kay,0604,0.0,Parts per billion
6481,Sulfur dioxide,2019-05-15,00:05,Kay,0604,0.0,Parts per billion
6482,Sulfur dioxide,2019-05-15,00:10,Kay,0604,0.0,Parts per billion
6483,Sulfur dioxide,2019-05-15,00:15,Kay,0604,0.0,Parts per billion
6484,Sulfur dioxide,2019-05-15,00:20,Kay,0604,0.0,Parts per billion
6485,Sulfur dioxide,2019-05-15,00:25,Kay,0604,0.0,Parts per billion
6486,Sulfur dioxide,2019-05-15,00:30,Kay,0604,0.0,Parts per billion
6487,Sulfur dioxide,2019-05-15,00:35,Kay,0604,0.0,Parts per billion
6488,Sulfur dioxide,2019-05-15,00:40,Kay,0604,0.0,Parts per billion
6489,Sulfur dioxide,2019-05-15,00:45,Kay,0604,0.0,Parts per billion
6490,Sulfur dioxide,2019-05-15,00:50,Kay,0604,1.0,Parts per billion
6491,Sulfur dioxide,2019-05-15,00:55,Kay,0604,0.0,Parts per billion
6492,Sulfur dioxide,2019-05-15,01:00,Kay,0604,0.0,Parts per billion
6493,Sulfur dioxide,2019-05-15,01:05,Kay,0604,0.0,Parts per billion
6494,Sulfur dioxide,2019-05-15,01:10,Kay,0604,0.0,Parts per billion
6495,Sulfur dioxide,2019-05-15,01:15,Kay,0604,0.0,Parts per billion
6496,Sulfur dioxide,2019-05-15,01:20,Kay,0604,0.0,Parts per billion
6497,Sulfur dioxide,2019-05-15,01:25,Kay,0604,0.0,Parts per billion
6498,Sulfur dioxide,2019-05-15,01:30,Kay,0604,0.0,Parts per billion
6499,Sulfur dioxide,2019-05-15,01:35,Kay,0604,0.0,Parts per billion
6500,Sulfur dioxide,2019-05-15,01:40,Kay,0604,0.0,Parts per billion
6501,Sulfur dioxide,2019-05-15,01:45,Kay,0604,0.0,Parts per billion
6502,Sulfur dioxide,2019-05-15,01:50,Kay,0604,0.0,Parts per billion
6503,Sulfur dioxide,2019-05-15,01:55,Kay,0604,0.0,Parts per billion
6504,Sulfur dioxide,2019-05-15,02:00,Kay,0604,0.0,Parts per billion
6505,Sulfur dioxide,2019-05-15,02:05,Kay,0604,0.0,Parts per billion
6506,Sulfur dioxide,2019-05-15,02:10,Kay,0604,0.0,Parts per billion
6507,Sulfur dioxide,2019-05-15,02:15,Kay,0604,0.0,Parts per billion
6508,Sulfur dioxide,2019-05-15,02:20,Kay,0604,0.0,Parts per billion
6509,Sulfur dioxide,2019-05-15,02:25,Kay,0604,0.0,Parts per billion
6510,Sulfur dioxide,2019-05-15,02:30,Kay,0604,0.0,Parts per billion
6511,Sulfur dioxide,2019-05-15,02:35,Kay,0604,0.0,Parts per billion
6512,Sulfur dioxide,2019-05-15,02:40,Kay,0604,0.0,Parts per billion
6513,Sulfur dioxide,2019-05-15,02:45,Kay,0604,0.0,Parts per billion
6514,Sulfur dioxide,2019-05-15,02:50,Kay,0604,0.0,Parts per billion
6515,Sulfur dioxide,2019-05-15,02:55,Kay,0604,0.0,Parts per billion
6516,Sulfur dioxide,2019-05-15,03:00,Kay,0604,0.0,Parts per billion
6517,Sulfur dioxide,2019-05-15,03:05,Kay,0604,0.0,Parts per billion
6518,Sulfur dioxide,2019-05-15,03:10,Kay,0604,0.0,Parts per billion
6519,Sulfur dioxide,2019-05-15,03:15,Kay,0604,0.0,Parts per billion
6520,Sulfur dioxide,2019-05-15,03:20,Kay,0604,0.0,Parts per billion
6521,Sulfur dioxide,2019-05-15,03:25,Kay,0604,0.0,Parts per billion
6522,Sulfur dioxide,2019-05-15,03:30,Kay,0604,0.0,Parts per billion
6523,Sulfur dioxide,2019-05-15,03:35,Kay,0604,0.0,Parts per billion
6524,Sulfur dioxide,2019-05-15,03:40,Kay,0604,0.0,Parts per billion
6525,Sulfur dioxide,2019-05-15,03:45,Kay,0604,0.0,Parts per billion
6526,Sulfur dioxide,2019-05-15,03:50,Kay,0604,0.0,Parts per billion
6527,Sulfur dioxide,2019-05-15,03:55,Kay,0604,0.0,Parts per billion
6528,Sulfur dioxide,2019-05-15,04:00,Kay,0604,0.0,Parts per billion
6529,Sulfur dioxide,2019-05-15,04:05,Kay,0604,0.0,Parts per billion
6530,Sulfur dioxide,2019-05-15,04:10,Kay,0604,0.0,Parts per billion
6531,Sulfur dioxide,2019-05-15,04:15,Kay,0604,0.0,Parts per billion
6532,Sulfur dioxide,2019-05-15,04:20,Kay,0604,0.0,Parts per billion
6533,Sulfur dioxide,2019-05-15,04:25,Kay,0604,0.0,Parts per billion
6534,Sulfur dioxide,2019-05-15,04:30,Kay,0604,0.0,Parts per billion
6535,Sulfur dioxide,2019-05-15,04:35,Kay,0604,0.0,Parts per billion
6536,Sulfur dioxide,2019-05-15,04:40,Kay,0604,0.0,Parts per billion
6537,Sulfur dioxide,2019-05-15,04:45,Kay,0604,0.0,Parts per billion
6538,Sulfur dioxide,2019-05-15,04:50,Kay,0604,0.0,Parts per billion
6539,Sulfur dioxide,2019-05-15,04:55,Kay,0604,0.0,Parts per billion
6540,Sulfur dioxide,2019-05-15,05:00,Kay,0604,0.0,Parts per billion
6541,Sulfur dioxide,2019-05-15,05:05,Kay,0604,0.0,Parts per billion
6542,Sulfur dioxide,2019-05-15,05:10,Kay,0604,0.0,Parts per billion
6543,Sulfur dioxide,2019-05-15,05:15,Kay,0604,0.0,Parts per billion
6544,Sulfur dioxide,2019-05-15,05:20,Kay,0604,0.0,Parts per billion
6545,Sulfur dioxide,2019-05-15,05:25,Kay,0604,0.0,Parts per billion
6546,Sulfur dioxide,2019-05-15,05:30,Kay,0604,0.0,Parts per billion
6547,Sulfur dioxide,2019-05-15,05:35,Kay,0604,0.0,Parts per billion
6548,Sulfur dioxide,2019-05-15,05:40,Kay,0604,0.0,Parts per billion
6549,Sulfur dioxide,2019-05-15,05:45,Kay,0604,0.0,Parts per billion
6550,Sulfur dioxide,2019-05-15,05:50,Kay,0604,0.0,Parts per billion
6551,Sulfur dioxide,2019-05-15,05:55,Kay,0604,0.0,Parts per billion
6552,Sulfur dioxide,2019-05-15,06:00,Kay,0604,0.0,Parts per billion
6553,Sulfur dioxide,2019-05-15,06:05,Kay,0604,0.0,Parts per billion
6554,Sulfur dioxide,2019-05-15,06:10,Kay,0604,0.0,Parts per billion
6555,Sulfur dioxide,2019-05-15,06:15,Kay,0604,0.0,Parts per billion
6556,Sulfur dioxide,2019-05-15,06:20,Kay,0604,0.0,Parts per billion
6557,Sulfur dioxide,2019-05-15,06:25,Kay,0604,0.0,Parts per billion
6558,Sulfur dioxide,2019-05-15,06:30,Kay,0604,0.0,Parts per billion
6559,Sulfur dioxide,2019-05-15,06:35,Kay,0604,1.0,Parts per billion
6560,Sulfur dioxide,2019-05-15,06:40,Kay,0604,1.0,Parts per billion
6561,Sulfur dioxide,2019-05-15,06:45,Kay,0604,1.0,Parts per billion
6562,Sulfur dioxide,2019-05-15,06:50,Kay,0604,1.0,Parts per billion
6563,Sulfur dioxide,2019-05-15,06:55,Kay,0604,1.0,Parts per billion
6564,Sulfur dioxide,2019-05-15,07:00,Kay,0604,1.0,Parts per billion
6565,Sulfur dioxide,2019-05-15,07:05,Kay,0604,1.0,Parts per billion
6566,Sulfur dioxide,2019-05-15,07:10,Kay,0604,1.0,Parts per billion
6567,Sulfur dioxide,2019-05-15,07:15,Kay,0604,1.0,Parts per billion
6568,Sulfur dioxide,2019-05-15,07:20,Kay,0604,1.0,Parts per billion
6569,Sulfur dioxide,2019-05-15,07:25,Kay,0604,1.0,Parts per billion
6570,Sulfur dioxide,2019-05-15,07:30,Kay,0604,1.0,Parts per billion
6571,Sulfur dioxide,2019-05-15,07:35,Kay,0604,1.0,Parts per billion
6572,Sulfur dioxide,2019-05-15,07:40,Kay,0604,1.0,Parts per billion
6573,Sulfur dioxide,2019-05-15,07:45,Kay,0604,1.0,Parts per billion
6574,Sulfur dioxide,2019-05-15,07:50,Kay,0604,1.0,Parts per billion
6575,Sulfur dioxide,2019-05-15,07:55,Kay,0604,1.0,Parts per billion
6576,Sulfur dioxide,2019-05-15,08:00,Kay,0604,0.0,Parts per billion
6577,Sulfur dioxide,2019-05-15,08:05,Kay,0604,0.0,Parts per billion
6578,Sulfur dioxide,2019-05-15,08:10,Kay,0604,0.0,Parts per billion
6579,Sulfur dioxide,2019-05-15,08:15,Kay,0604,0.0,Parts per billion
6580,Sulfur dioxide,2019-05-15,08:20,Kay,0604,0.0,Parts per billion
6581,Sulfur dioxide,2019-05-15,08:25,Kay,0604,0.0,Parts per billion
6582,Sulfur dioxide,2019-05-15,08:30,Kay,0604,0.0,Parts per billion
6583,Sulfur dioxide,2019-05-15,08:35,Kay,0604,0.0,Parts per billion
6584,Sulfur dioxide,2019-05-15,08:40,Kay,0604,0.0,Parts per billion
6585,Sulfur dioxide,2019-05-15,08:45,Kay,0604,0.0,Parts per billion
6586,Sulfur dioxide,2019-05-15,08:50,Kay,0604,0.0,Parts per billion
6587,Sulfur dioxide,2019-05-15,08:55,Kay,0604,0.0,Parts per billion
6588,Sulfur dioxide,2019-05-15,09:00,Kay,0604,0.0,Parts per billion
6589,Sulfur dioxide,2019-05-15,09:05,Kay,0604,0.0,Parts per billion
6590,Sulfur dioxide,2019-05-15,09:10,Kay,0604,0.0,Parts per billion
6591,Sulfur dioxide,2019-05-15,09:15,Kay,0604,0.0,Parts per billion
6592,Sulfur dioxide,2019-05-15,09:20,Kay,0604,0.0,Parts per billion
6593,Sulfur dioxide,2019-05-15,09:25,Kay,0604,0.0,Parts per billion
6594,Sulfur dioxide,2019-05-15,09:30,Kay,0604,0.0,Parts per billion
6595,Sulfur dioxide,2019-05-15,09:35,Kay,0604,0.0,Parts per billion
6596,Sulfur dioxide,2019-05-15,09:40,Kay,0604,0.0,Parts per billion
6597,Sulfur dioxide,2019-05-15,09:45,Kay,0604,0.0,Parts per billion
6598,Sulfur dioxide,2019-05-15,09:50,Kay,0604,0.0,Parts per billion
6599,Sulfur dioxide,2019-05-15,09:55,Kay,0604,0.0,Parts per billion
6600,Sulfur dioxide,2019-05-15,10:00,Kay,0604,0.0,Parts per billion
6601,Sulfur dioxide,2019-05-15,10:05,Kay,0604,0.0,Parts per billion
6602,Sulfur dioxide,2019-05-15,10:10,Kay,0604,0.0,Parts per billion
6603,Sulfur dioxide,2019-05-15,10:15,Kay,0604,0.0,Parts per billion
6604,Sulfur dioxide,2019-05-15,10:20,Kay,0604,0.0,Parts per billion
6605,Sulfur dioxide,2019-05-15,10:25,Kay,0604,0.0,Parts per billion
6606,Sulfur dioxide,2019-05-15,10:30,Kay,0604,0.0,Parts per billion
6607,Sulfur dioxide,2019-05-15,10:35,Kay,0604,0.0,Parts per billion
6608,Sulfur dioxide,2019-05-15,10:40,Kay,0604,0.0,Parts per billion
6609,Sulfur dioxide,2019-05-15,10:45,Kay,0604,0.0,Parts per billion
6610,Sulfur dioxide,2019-05-15,10:50,Kay,0604,0.0,Parts per billion
6611,Sulfur dioxide,2019-05-15,10:55,Kay,0604,0.0,Parts per billion
6612,Sulfur dioxide,2019-05-15,11:00,Kay,0604,0.0,Parts per billion
6613,Sulfur dioxide,2019-05-15,11:05,Kay,0604,0.0,Parts per billion
6614,Sulfur dioxide,2019-05-15,11:10,Kay,0604,0.0,Parts per billion
6615,Sulfur dioxide,2019-05-15,11:15,Kay,0604,0.0,Parts per billion
6616,Sulfur dioxide,2019-05-15,11:20,Kay,0604,0.0,Parts per billion
6617,Sulfur dioxide,2019-05-15,11:25,Kay,0604,0.0,Parts per billion
6618,Sulfur dioxide,2019-05-15,11:30,Kay,0604,0.0,Parts per billion
6619,Sulfur dioxide,2019-05-15,11:35,Kay,0604,0.0,Parts per billion
6620,Sulfur dioxide,2019-05-15,11:40,Kay,0604,0.0,Parts per billion
6621,Sulfur dioxide,2019-05-15,11:45,Kay,0604,0.0,Parts per billion
6622,Sulfur dioxide,2019-05-15,11:50,Kay,0604,0.0,Parts per billion
6623,Sulfur dioxide,2019-05-15,11:55,Kay,0604,0.0,Parts per billion
6624,Sulfur dioxide,2019-05-15,12:00,Kay,0604,0.0,Parts per billion
6625,Sulfur dioxide,2019-05-15,12:05,Kay,0604,0.0,Parts per billion
6626,Sulfur dioxide,2019-05-15,12:10,Kay,0604,0.0,Parts per billion
6627,Sulfur dioxide,2019-05-15,12:15,Kay,0604,0.0,Parts per billion
6628,Sulfur dioxide,2019-05-15,12:20,Kay,0604,0.0,Parts per billion
6629,Sulfur dioxide,2019-05-15,12:25,Kay,0604,,Parts per billion
6630,Sulfur dioxide,2019-05-15,12:30,Kay,0604,,Parts per billion
6631,Sulfur dioxide,2019-05-15,12:35,Kay,0604,,Parts per billion
6632,Sulfur dioxide,2019-05-15,12:40,Kay,0604,,Parts per billion
6633,Sulfur dioxide,2019-05-15,12:45,Kay,0604,1.0,Parts per billion
